name,num_workers,outer,inner,N,nnz,nlevels,sd,mflops,sum
shermanACb,5,30,12500,18510,59256,34,4.23573159824,2345.55604203,7492
shermanACd,5,30,5000,6136,23756,41,6.29684184346,1491.56452776,32633
swang2,5,30,5000,3169,12005,164,0.838429223767,366.488862837,23272
swang1,5,30,5000,3169,12005,164,0.693735544257,365.375175316,24327
wang1,5,30,5000,2903,10998,41,5.04205459479,982.8242965,59166
wang2,5,30,5000,2903,10998,41,3.01279578062,983.16168898,57112
wang3,5,30,2500,26064,101616,87,9.62741884004,2924.20774648,26732
wang4,5,30,2500,26068,101632,86,11.6416209525,2937.5994695,19311
coater2,5,30,500,9540,112095,607,3.86976130636,880.434782609,None
coater1,5,30,5000,1348,11296,130,2.05824793614,462.295081967,None
nd12k,5,30,1,36000,7128473,7561,85.1453598492,2825.35350993,None
nd24k,5,30,1,72000,14393817,11471,135.675135876,3238.60533835,None
nd3k,5,30,5,9000,1644345,3801,96.4421399735,1870.54562738,None
nd6k,5,30,5,18000,3457658,5621,81.9764888266,2372.92981651,None
S80PI_n,5,30,25000,4182,8380,163,0.292783122869,296.959108509,22808
bips98_1142,5,30,25000,9735,26612,31,1.20257273001,1624.582856,22094
S40PI_n,5,30,25000,2182,4380,83,0.326947886555,270.165927386,38188
bips07_3078,5,30,12500,21128,53082,40,1.64130160589,1876.12519856,856
nopss_11k,5,30,25000,11685,30074,36,1.26370568823,1573.7465362,12629
bips98_606,5,30,25000,7135,20931,30,2.43265726204,1465.60407405,51376
S10PI_n,5,30,250000,682,1371,23,1.55381614084,226.895569295,57572
bips07_1693,5,30,25000,13275,33630,36,1.9939982838,1606.31397286,14747
S20PI_n,5,30,25000,1182,2380,43,1.476839433,259.225270479,57398
juba40k,5,30,2500,40337,101659,40,38.6010618477,2453.54777198,54954
S80PI_n1,5,30,5000,4028,8061,480,0.146947455497,115.151707503,48902
bips07_1998,5,30,25000,15066,40474,32,1.14469657388,1865.7113729,13520
bauru5727,5,30,2500,40366,101724,40,7.10254130494,2475.94129555,15750
bips07_2476,5,30,25000,16861,44511,32,1.14080848076,1825.07418898,16135
M80PI_n1,5,30,5000,4028,8061,480,0.165520196916,113.893771974,48902
S40PI_n1,5,30,5000,2028,4061,240,0.394620227871,107.150392685,54042
M40PI_n,5,30,25000,2182,4380,83,0.415801587338,270.551137922,38188
S10PI_n1,5,30,50000,528,1061,60,0.882594904885,87.8624186969,61737
M10PI_n,5,30,250000,682,1371,23,1.4690428844,231.460674157,57572
M80PI_n,5,30,25000,4182,8380,163,0.341553259519,298.840561346,22808
mimo28x28_system,5,30,25000,13251,33457,36,0.970334153289,1653.81533531,44299
M20PI_n1,5,30,5000,1028,2061,120,1.76953593588,91.340287345,2852
M40PI_n1,5,30,5000,2028,4061,240,0.486043842676,107.794811321,54042
mimo8x8_system,5,30,25000,13309,33578,36,0.911129238827,1566.23036649,8099
ww_vref_6405,5,30,25000,13251,33457,36,1.32010610975,1634.87082622,44299
xingo3012,5,30,12500,20944,50482,28,1.77323439054,2037.72239576,1334
xingo_afonso_itaipu,5,30,25000,13250,33455,36,1.36496672666,1696.31190727,54493
bips98_1450,5,30,25000,11305,29724,31,3.16389104198,1635.81071898,25166
S20PI_n1,5,30,5000,1028,2061,120,1.927315928,91.2863886703,2852
M20PI_n,5,30,25000,1182,2380,43,0.333302249466,259.827652982,57398
ww_36_pmec_36,5,30,50000,66,635,39,0.099553601567,93.1455980195,28985
zeros_nopss_13k,5,30,25000,13296,33547,36,4.19902096525,1617.62819228,13373
mimo46x46_system,5,30,25000,13250,33455,36,0.854543653686,1702.1951529,47329
descriptor_xingo6u,5,30,12500,20738,50096,29,1.66210573786,2014.41755121,8031
ex21,5,30,5000,656,9900,189,0.816169553571,311.284552846,13937
ex28,5,30,1000,2603,40192,384,2.01172510806,569.268114174,None
ex40,5,30,500,7740,232876,745,5.52404690179,1377.6178063,54527
ex2,5,30,1000,441,13640,295,1.38604995393,297.439970447,None
ex19,5,30,500,12005,135942,933,1.93570090046,769.935808809,None
ex9,5,30,500,3363,51417,699,0.849781961889,487.443645867,None
ex29,5,30,5000,2870,13312,175,0.911742936057,391.506427865,26221
ex25,5,30,1000,848,12728,164,3.56649206106,430.20979021,25614
ex1,5,30,5000,216,2284,89,0.826294392135,158.562059752,40411
ex33,5,30,1000,1733,11961,174,2.06427137805,382.349224584,None
ex22,5,30,1000,839,11772,313,1.51382092428,242.315901814,16211
ex20,5,30,1000,2203,35119,973,0.497523791349,237.718378756,6904
ex15,5,30,2500,6867,52769,473,0.790191863884,590.749980043,None
ex11,5,30,500,16614,556781,743,4.24666497464,1790.83804963,None
ex4,5,30,5000,1601,16950,146,1.62605298344,593.513414186,6737
ex27,5,30,1000,974,19088,647,0.595734420212,164.102337891,24043
ex12,5,30,5000,3973,42092,369,0.569100689969,614.518106134,None
ex14,5,30,1000,3251,35013,353,1.93608746845,541.711736074,None
ex36,5,30,5000,3079,28260,224,0.764136754167,650.714343697,None
ex6,5,30,1000,1651,25592,317,1.60628062307,471.443527919,None
ex24,5,30,1000,2283,25405,345,1.5209776584,415.233884769,None
ex5,5,30,50000,27,153,15,0.478653758124,55.2256532067,None
ex13,5,30,1000,2568,39098,643,0.99280121422,399.443661972,None
ex37,5,30,1000,3565,35578,553,1.10314060706,433.553559974,None
ex7,5,30,1000,1633,23894,354,1.95603152532,425.522433927,None
ex8,5,30,1000,3096,46394,350,2.75261896916,703.650627615,None
ex23,5,30,1000,1409,22190,470,1.03499956603,316.583988212,None
ex31,5,30,5000,3909,48621,254,2.21465127897,947.992280607,18899
ex10hs,5,30,1000,2548,29928,458,0.922737321109,421.072740632,None
ex32,5,30,25000,1159,6251,109,0.994233151948,289.69726895,13427
ex35,5,30,500,19716,123794,708,1.8585946645,819.880067162,None
ex18,5,30,5000,5773,38730,280,0.605835601871,701.072499674,None
ex26,5,30,1000,2163,37845,230,4.50344551489,851.993047509,0
ex3,5,30,1000,1821,27253,564,1.07971162425,338.955607978,None
ex10,5,30,1000,2410,28625,364,1.46299445544,468.717948718,None
fd12,5,30,25000,7500,18872,5,8.56709317682,3238.11563169,45444
fd18,5,30,25000,16428,40400,5,4.52225366937,3562.5,27792
fd15,5,30,25000,11532,28628,5,11.2529712983,3431.01550775,61656
sinc12,5,30,2500,7500,133688,6,254.407597405,6586.92125718,10924
sinc15,5,30,2500,11532,251348,6,18.2443984641,7097.74566474,53375
sinc18,5,30,2500,16428,423440,6,14.5753831687,7001.33767986,43034
wikipedia-20051105,5,30,25,1634989,15512976,1273,2.56742351593,1683.58834874,None
usroads,5,30,500,129164,294599,1625,0.936794744191,761.22559294,18266
minnesota,5,30,25000,2642,5945,222,0.0388300601642,134.143039493,21041
usroads-48,5,30,500,126146,288096,1625,1.97800828698,753.425223214,16647
wb-cs-stanford,5,30,5000,9914,25338,169,1.10029009292,704.818443804,23587
flickr,5,30,25,820878,5748200,1828,3.06815038724,1319.05131796,None
CAG_mat1916,5,30,100,1916,108367,211,57.1553968165,1669.56994819,None
CAG_mat364,5,30,5000,364,6568,47,11.4215249338,711.399925733,41743
CAG_mat72,5,30,50000,72,591,29,0.138725595393,103.693093355,50974
Lin,5,30,125,256000,1011200,198,42.4214027322,4380.95238095,None
circuit_1,5,30,5000,2624,19244,56,4.28453386498,1241.25519151,52400
circuit_3,5,30,25000,12127,28306,15,9.38716752021,2217.0077746,21719
circuit_2,5,30,25000,4510,11244,29,4.96177917211,1045.3135902,44893
circuit_4,5,30,2500,80209,190423,15,3.49230230927,2890.36982438,48382
meg1,5,30,125000,2904,7798,9,4.64967887084,1712.11194647,51547
d_dyn1,5,30,250000,87,194,6,0.135290397187,81.6308081721,23386
d_dyn,5,30,250000,87,192,6,0.427440558639,98.7980129513,50497
bayer01,5,30,2500,57735,194106,6,12.6672432845,3961.92055627,48105
bayer02,5,30,25000,13935,44779,7,5.26995813059,3706.52529081,26147
bayer03,5,30,25000,6747,21660,9,5.68926159087,2543.3240612,50248
bayer10,5,30,12500,13436,57585,8,7.06465005232,4138.21998048,17473
meg4,5,30,25000,5860,15586,10,6.68749092868,2380.73739654,40534
d_ss,5,30,500000,53,95,5,0.539739516111,55.5946326155,39519
poli_large,5,30,25000,15575,16623,7,3.19351621153,1474.22135706,40065
poli4,5,30,25000,33833,37453,9,1.96744611946,1758.8643371,40989
b_dyn,5,30,25000,1089,3372,11,8.59020822494,857.164510914,433
bayer08,5,30,25000,3008,19204,5,30.2191920669,3452.98478346,48549
bayer06,5,30,25000,3008,19204,5,1.12462676656,1481.99832543,53006
bayer09,5,30,125000,3083,8426,7,7.8891816738,2138.30910672,48583
bayer07,5,30,25000,3268,19464,5,9.18706793201,3171.84535104,9236
bayer04,5,30,12500,20545,61477,8,4.72254677011,3492.16831863,34879
b2_ss,5,30,125000,1089,3165,7,16.4465148377,1127.12909331,11714
poli3,5,30,25000,16955,26490,8,4.0449431915,2039.45878623,16336
bayer05,5,30,25000,3268,19202,5,0.663233763092,1062.15235792,62929
poli,5,30,125000,4008,4348,5,0.97433101704,946.943172637,37483
consph,5,30,25,83334,3046907,596,9.09494701773e-13,4553.39393939,None
mac_econ_fwd500,5,30,500,206500,948056,12518,0.1627934312,397.761664862,None
pdb1HYS,5,30,5,36417,2190591,19244,7.44465792149,681.70998954,None
cant,5,30,25,62451,2034917,2397,42.4982706652,2059.99811515,None
webbase-1M,5,30,125,1000005,2348442,512,8.37822820071,2661.41221924,31430
cop20k_A,5,30,125,121192,1383436,239,224.569295459,3870.97151775,None
EX3,5,30,5000,2600,38480,35,15.6626047022,1526.48145614,29929
08blocks,5,30,250000,300,592,2,3.7226506559,654.685494223,24243
EX2,5,30,25000,560,4928,15,41.3627503794,883.202432227,59974
EX1,5,30,25000,560,4928,15,45.9176906145,854.726002207,44243
EX5,5,30,2500,6545,154385,42,7.292604027,3851.63551402,48128
EX6,5,30,2500,6545,154385,43,35.0913335684,3747.82986111,54294
EX4,5,30,5000,2600,38480,31,30.6623049883,1514.87165558,5292
af_shell1,5,30,5,504855,9033453,3702,45.9268877447,3493.77672414,None
af_4_k101,5,30,5,503625,9027150,6765,15.0663112653,1988.36952417,None
af_shell6,5,30,5,504855,9042005,3719,45.9716167737,3497.17937666,None
af_shell8,5,30,5,504855,9042005,3719,54.0965212853,3487.92757937,None
af_5_k101,5,30,5,503625,9027150,6765,18.3867777621,1992.88512491,None
af_2_k101,5,30,5,503625,9027150,6765,14.1662843275,1992.88512491,None
af_shell5,5,30,5,504855,9042005,3719,61.9777092418,3474.14130435,None
af_shell3,5,30,5,504855,9033453,3702,43.7479138021,3507.73322237,None
af_shell10,5,30,25,1508065,26883975,8190,17.1110428072,4202.75721102,None
af_1_k101,5,30,5,503625,9027150,6765,14.1662843275,1992.88512491,None
af_shell4,5,30,5,504855,9033453,3702,26.2713842751,3517.09966622,None
af_shell9,5,30,5,504855,9046850,3725,40.5925414183,3503.75398406,None
af_shell7,5,30,5,504855,9042005,3719,59.8075798137,3478.72460422,None
af_3_k101,5,30,5,503625,9027150,6765,20.3110100274,1980.88882619,None
af_shell2,5,30,5,504855,9033453,3702,67.0777315393,3555.07105263,None
af_0_k101,5,30,5,503625,9027150,6765,17.7368231449,1989.87244898,None
net75,5,30,2500,23120,756160,4,25.1412367978,7577.85467128,43520
pf2177,5,30,500,9728,367436,72,23.4325947215,4642.40717029,12821
net25,5,30,2500,9520,205360,4,31.4641483674,7176.24612449,21930
ins2,5,30,125,309412,1530448,8,14.2146822546,3142.87694182,46593
fxm3_6,5,30,5000,5026,49526,111,2.2920224311,1450.72001646,4538
net50,5,30,2500,16320,480760,4,15.3719788556,7553.54288759,85
ex3sta1,5,30,2500,16782,347890,70,59.3379653398,4098.90936896,50242
fxm4_6,5,30,500,18892,258368,274,10.6851572594,2446.80865007,15163
net125,5,30,125,36720,1306960,4,62.2535818269,7033.84279476,85
net100,5,30,125,29920,1031560,4,56.504332597,7489.68565815,21930
lp1,5,30,625,534388,1088904,9,17.1412121578,3628.60633537,52607
mip1,5,30,5,66463,5209641,713,235.557960078,4929.91380952,44106
pattern1,5,30,5,19242,4671337,1004,173.166731002,4018.72068966,46290
net4-1,5,30,125,88343,1265035,89,36.0659668619,4347.80448718,33408
net150,5,30,125,43520,1582360,4,48.8921897619,6868.83802817,43520
lpl1,5,30,2500,32460,180248,25,3.75337494618,2395.58909445,56220
water_tank,5,30,25,60740,1045090,1255,34.5226760834,2008.02110818,None
mouse_gene,5,30,1,45101,14506196,5174,46.328561751,2400.60422652,56429
human_gene1,5,30,1,22283,12345963,4812,93.325933084,2151.42235465,61454
human_gene2,5,30,1,14340,9041364,4040,93.6066796044,2045.47788679,60190
