name,num_workers,outer,inner,N,nnz,nlevels,sd,mflops,sum
fp,5,30,500,7548,516922,255,4.7510262206,3072.74251497,None
Chebyshev4,5,30,5,68121,1404561,17424,5.59805431529,411.561711712,None
Chebyshev1,5,30,50000,261,779,132,0.0442147958768,25.6405187411,58007
Chebyshev3,5,30,1000,4101,12299,2052,0.028940773649,25.926972214,16239
Chebyshev2,5,30,5000,2053,6155,1028,0.00883798837116,25.1672582729,5656
sts4098,5,30,5000,4098,38227,180,0.826486003963,734.727863526,None
laminar_duct3D,5,30,125,67173,1961182,416,11.9706691467,4013.59418379,None
cat_ears_2_1,5,30,50000,85,200,11,0.210856926236,58.7832794227,29724
thermal2,5,30,25,1228045,4904179,1239,10.4708470639,2184.39740326,21055
thermal1,5,30,500,82654,328556,971,2.32250753316,936.310985548,3548
cz40948,5,30,100,40948,226539,9746,0.0889587687089,92.6412408212,None
cz148,5,30,50000,148,831,53,0.144338878696,62.3472889499,None
cz5108,5,30,1000,5108,28251,1250,0.084250103118,91.9501431298,None
cz2548,5,30,1000,2548,14103,636,0.110640437404,88.1718213058,None
cz1268,5,30,5000,1268,7035,323,0.563823058412,116.424154238,None
cz10228,5,30,500,10228,56561,2466,0.158886543337,122.843839542,None
cz628,5,30,5000,628,3495,172,0.109048335539,79.6511142643,None
cz308,5,30,50000,308,1739,94,0.0967023206976,73.5669528893,None
cz20468,5,30,100,20468,113281,4902,0.208026032284,94.3797893451,None
Trefethen_150,5,30,50000,150,1095,150,0.0117621203643,31.453975433,11845
Trefethen_200b,5,30,50000,199,1536,199,0.00735079969924,34.8419801596,27403
Trefethen_700,5,30,5000,700,6677,700,0.0393023407235,41.9580883328,None
Trefethen_2000,5,30,1000,2000,21953,2000,0.0400928651786,49.5928994083,None
Trefethen_500,5,30,5000,500,4489,500,0.092154516195,38.8364635822,None
Trefethen_20000,5,30,100,20000,287233,20000,0.0392433323524,63.3820301783,None
Trefethen_200,5,30,50000,200,1545,200,0.0484762111312,33.9119618872,29448
Trefethen_20b,5,30,100000,19,83,19,0.0216000857883,17.9970617042,12286
Trefethen_20000b,5,30,100,19999,287217,19999,0.466490369892,63.7696967373,None
Trefethen_300,5,30,5000,300,2489,300,0.0281188618416,36.3123576899,29184
Trefethen_20,5,30,100000,20,89,20,0.154805571669,18.7670744744,12546
linverse,5,30,500,11999,53988,11999,0.00922295865942,25.7527324115,None
cont-300,5,30,12500,180895,629694,2,9.45837092359,5213.33481573,45737
k1_san,5,30,500,67759,324169,522,1.80126815292,1450.96384538,49439
tuma1,5,30,12500,22967,60167,4,6.69116682344,3859.27756051,45712
tuma2,5,30,25000,12992,33917,4,8.08969485881,3685.61827957,62428
c-58,5,30,2500,37595,295073,2,2.13881614186,2456.21888336,32633
ncvxbqp1,5,30,2500,50000,199984,25,9.72072957718,3709.38383267,None
c-72,5,30,2500,84064,395805,2,4.01633211411,3808.92549526,2666
brainpc2,5,30,2500,27607,110401,2,18.7469675704,4979.25257732,27272
a5esindl,5,30,2500,60008,170008,3,14.0971543091,4148.67641249,39105
dixmaanl,5,30,100,60000,179999,60000,0.00232339954167,11.8596597573,None
aug3d,5,30,12500,24300,59292,2,8.17418759116,4344.61784222,11595
a2nnsnsl,5,30,2500,80016,231123,3,10.1182427608,4419.18452289,35879
laser,5,30,125000,3002,7002,2,21.1090326988,3186.39944393,31685
boyd2,5,30,625,466316,1076622,2,6.1169231053,3549.13599641,35572
aug2d,5,30,12500,29008,67424,2,45.6110966515,4214.71806308,27329
bloweybq,5,30,1000,10001,30000,10001,0.00170518310526,11.446395458,None
mario001,5,30,2500,38434,129325,25,8.92613993443,3105.71643475,39041
d_pretok,5,30,2500,182730,938986,580,2.29587264298,2459.72431805,None
bloweybl,5,30,12500,30003,80002,2,3.4964205682,3519.62854668,38769
mario002,5,30,125,389874,1321593,31,12.0858802786,2756.90701468,59454
turon_m,5,30,2500,189924,968455,864,3.01528460153,2377.8869712,63277
c-62ghs,5,30,2500,41731,300535,2,27.7803818074,3421.4521654,9357
c-63,5,30,2500,44234,239469,2,5.3576797919,3625.75622776,21694
c-71,5,30,2500,76638,468079,2,2.58882110229,3339.41152093,41647
sit100,5,30,5000,10262,37214,111,1.96549533563,1172.19583486,18535
olesnik0,5,30,500,88263,429856,842,2.76361166397,1501.45776567,None
aug3dcqp,5,30,12500,35543,85829,2,9.48021163702,4195.21040519,27023
helm2d03,5,30,125,392257,1567096,9,28.9769729865,4531.62461437,28134
dtoc,5,30,12500,24993,59979,2,13.3255329131,4358.3251744,53039
cvxqp3,5,30,12500,17500,69981,23,2.91556698473,2640.63308608,None
exdata_1,5,30,5,6001,1137751,1501,93.0228756377,1473.70194805,62619
helm3d01,5,30,2500,32226,230335,26,8.45894850825,3586.70610559,11153
ncvxqp5,5,30,2500,62500,249983,25,35.1467414186,3725.01702997,None
c-68,5,30,2500,64810,315403,2,5.42139134,3406.33124699,29034
c-69,5,30,2500,67458,345686,2,19.1536365601,4150.20399113,47380
ncvxqp7,5,30,2500,87500,349981,25,3.89244013437,3626.89696013,None
spmsrtls,5,30,100,29995,129971,29995,0.0600926899864,17.4228671011,None
ncvxqp3,5,30,2500,75000,299982,25,8.76324449896,3643.55913381,None
bratu3d,5,30,2500,27792,112961,2,38.3849365675,5354.86486486,12973
c-70,5,30,2500,68924,363955,2,4.52245547095,3814.1649946,53771
c-59,5,30,2500,41282,260909,2,6.07112868235,3437.63830599,25112
darcy003,5,30,125,389874,1321593,31,11.4918240138,2757.80678851,59454
stokes64,5,30,2500,12546,78338,194,1.73236045233,1238.37209302,47462
boyd1,5,30,2500,93279,652264,2,2.37074995178,2744.27317766,24835
blockqp1,5,30,2500,60012,360023,3,7.72287527427,4670.49249929,51122
ncvxqp9,5,30,25000,16554,39047,2,38.1325403521,3956.70810116,53518
dawson5,5,30,500,51537,531157,1530,1.02490732499,1028.04820993,9473
a0nsdsil,5,30,2500,80016,235029,3,85.4619830833,4532.56120236,46658
bloweya,5,30,100,30004,100008,10003,0.0432354412244,37.6966740576,None
cont-201,5,30,2500,80595,279794,2,8.28651739523,5253.65238374,21256
c-55,5,30,2500,32780,218115,2,41.3193734575,3368.82097528,37274
aug2dc,5,30,12500,30200,70200,2,11.9524124963,4178.8856305,55260
copter2,5,30,2500,55476,407714,190,2.01722026217,2927.39599384,50779
stokes128,5,30,500,49666,312322,386,5.09476404893,2081.24276062,52647
bmw3_2,5,30,25,227362,5757996,1162,25.8543767303,3820.61033394,None
qpband,5,30,25000,20000,35000,2,4.40014761981,3404.13943355,34770
stokes64s,5,30,2500,12546,78338,194,2.06841783871,1221.99299118,None
ncvxqp1,5,30,25000,12111,45537,22,1.92948326039,2251.02626478,None
sparsine,5,30,2500,50000,799494,68,7.05385658131,4641.39432681,None
std1_Jac3,5,30,25000,21982,30330,5,3.71232482864,2337.69844468,17471
Zd_Jac2,5,30,25000,22835,28629,5,2.39837778659,2121.21025388,9287
std1_Jac2,5,30,25000,21982,30330,5,3.02754733037,2328.87764933,16278
std1_Jac3_db,5,30,500,21982,274689,612,1.33218678939,1395.47362851,None
Zd_Jac6,5,30,25000,22835,28616,5,4.16171789378,2097.37804878,32523
Zd_Jac3_db,5,30,500,22835,325598,1489,0.73381481519,824.332254679,None
Zd_Jac2_db,5,30,500,22835,307168,1443,1.47408565732,796.527067062,None
Zd_Jac3,5,30,25000,22835,28674,5,3.54918110786,2138.35192069,20345
Zd_Jac6_db,5,30,500,22835,294391,1490,0.368049906529,760.749619142,None
std1_Jac2_db,5,30,500,21982,255426,609,3.46871187321,1303.42161394,None
garon2,5,30,500,13535,194262,166,18.4819682661,2655.72946176,None
garon1,5,30,5000,3175,44167,86,4.06418539858,1673.28399266,None
s1rmt3m1,5,30,500,5489,111570,355,4.07895501144,942.212121212,None
s2rmt3m1,5,30,500,5489,111585,355,3.7136582032,946.439130435,None
s2rmq4m1,5,30,500,5489,134420,531,3.32324471694,915.472769409,None
s1rmq4m1,5,30,500,5489,133950,529,2.61137952459,827.794952681,None
s3rmt3m3,5,30,100,5357,106240,1152,1.94819568229,398.824775353,None
s3rmq4m1,5,30,500,5489,134216,531,3.13974077425,843.667379679,None
s3rmt3m1,5,30,500,5489,111579,355,3.74434158039,1016.19514472,None
bibd_81_2,5,30,125000,3240,3240,1,2.36904726329,1550.53598775,57780
xenon1,5,30,2500,48600,614860,255,4.42452691415,3725.14718251,None
xenon2,5,30,125,157464,2012076,331,30.5936778732,4329.67452971,None
ckt11752_tr_0,5,30,2500,49702,191703,30,7.24192864466,3324.18647895,None
trans5,5,30,2500,116835,433483,14,11.9350030775,4975.66330592,34103
trans4,5,30,2500,116835,433483,14,15.1961591265,4956.37609021,39895
dc2,5,30,2500,116835,441781,14,8.2200118935,4976.59238425,16028
ckt11752_dc_1,5,30,2500,49702,191814,42,5.9740626092,3218.66726642,None
dc1,5,30,2500,116835,441781,14,11.822291653,4992.14558555,24270
dc3,5,30,2500,116835,441781,14,11.8776445663,4984.78892164,16703
majorbasis,5,30,125,160000,1232812,600,16.739273379,3039.04745167,None
largebasis,5,30,625,440020,3000060,2,7.65320681512,5375.47050634,7258
crashbasis,5,30,125,160000,1232812,600,14.4816593417,3024.16579224,None
lshp_778,5,30,5000,778,3025,108,0.353739283149,139.005097557,18264
bp_1600,5,30,25000,822,2803,12,8.66750003077,657.383657017,25321
west0497,5,30,250000,497,1287,10,1.6996717571,401.834081412,54016
watt_2,5,30,25000,1856,6671,42,0.592742725971,560.62085123,43105
bcsstk06,5,30,5000,420,4140,88,0.422614622708,182.989290703,None
jagmesh2,5,30,5000,1009,3937,122,0.160479836186,117.470910335,26027
west0479,5,30,250000,479,1818,16,1.1073915195,361.042070112,48602
can_144,5,30,50000,144,720,109,0.136846555182,29.0131932422,12301
psmigr_1,5,30,100,3140,278874,1638,3.54184915604,881.262711864,None
bcspwr10,5,30,25000,5300,13571,11,8.62879988435,1462.11174581,56850
jagmesh4,5,30,5000,1440,5472,172,0.111535609255,111.873185278,29410
494_bus,5,30,250000,494,1080,11,2.78306878944,281.115010799,57891
bp_800,5,30,25000,822,2502,11,10.3097204673,634.020618557,13466
can_187,5,30,50000,187,839,160,0.0204924784233,23.4815475878,59046
impcol_d,5,30,250000,425,927,12,0.750742899605,241.357955185,56886
can_96,5,30,50000,96,432,96,0.0110681515156,19.0725319117,22003
bcsstk20,5,30,50000,485,1810,179,0.551314091363,40.2604407459,None
bp_1000,5,30,25000,822,2623,11,15.8806401994,596.655277828,7030
lshp2614,5,30,5000,2614,10297,192,0.22560314102,193.66652305,52902
bcspwr08,5,30,25000,1624,3837,14,4.73164701256,894.088669951,37846
can_62,5,30,50000,62,140,24,0.0369474911396,22.1619789902,23831
can_229,5,30,50000,229,1003,144,0.154774715182,29.0289908736,19377
nos3,5,30,5000,960,8402,132,0.376330502938,248.832582976,None
bcsstk09,5,30,25000,1083,9760,91,0.385476335802,402.495997671,None
dwt_72,5,30,50000,72,147,22,0.0254018149207,21.3680698152,5920
fs_183_3,5,30,250000,183,630,8,2.67111258344,323.35868695,63700
fs_541_1,5,30,25000,541,2197,25,1.42180479154,300.577283129,29458
fs_183_1,5,30,250000,183,600,8,1.10288319413,244.220671107,17280
bcspwr02,5,30,50000,49,108,8,0.156464587938,42.2072451559,36113
jagmesh7,5,30,5000,1138,4294,129,0.156620893207,119.762083378,35271
fs_541_4,5,30,25000,541,2197,25,1.53974698362,304.376448283,39377
orsirr_1,5,30,25000,1030,3944,27,1.93502584466,479.714605484,None
bcsstm07,5,30,5000,420,3836,88,0.31523636795,169.281045752,22472
ash292,5,30,50000,292,1250,103,0.181285512877,48.71018031,27708
bcsstm23,5,30,125000,3134,3134,1,3.19283820727,1562.4169104,57674
dwt_419,5,30,250000,419,1991,37,0.89237148226,248.687810598,20323
will199,5,30,250000,199,536,5,3.20608665442,313.908332534,7142
steam2,5,30,25000,600,3210,6,119.644371721,1375.2362949,22992
west0067,5,30,50000,67,167,7,1.1849495132,102.692307692,40707
saylr4,5,30,5000,3564,12940,55,2.23238960746,726.117136659,None
cegb2802,5,30,100,2802,140136,1083,6.36004160159,597.566403446,27087
nos7,5,30,25000,729,2673,25,3.47518210559,349.243570348,None
str_200,5,30,250000,363,1692,10,8.80373231829,525.269502724,7773
dwt_992,5,30,25000,992,8868,80,0.364196680224,394.607843137,56832
bcsstm12,5,30,5000,1473,10566,130,0.574992157301,302.322124257,19374
bcsstk15,5,30,2500,3948,60882,365,0.662138294606,627.437335795,None
bcsstk27,5,30,1000,1224,28675,462,1.18122146423,285.289732294,None
dwt_2680,5,30,5000,2680,13853,75,3.85640707373,586.91369606,8372
sherman2,5,30,5000,1080,11040,60,9.57365528007,606.118914759,None
str_600,5,30,250000,363,1962,9,13.870833357,727.110615012,17467
nos6,5,30,250000,675,1965,44,0.162431078968,148.007469338,None
shl_400,5,30,1250000,663,909,4,3.45122768442,584.135782489,25835
bp_0,5,30,250000,822,1615,9,4.59729349446,442.864149093,31840
gre_216b,5,30,50000,216,696,31,0.444533201909,78.799249531,56552
sherman5,5,30,5000,3312,11571,39,6.05431534488,822.594026549,None
jagmesh9,5,30,25000,1349,5225,96,0.104111854242,196.181703216,1035
bcspwr05,5,30,250000,443,1033,9,5.37342055414,319.773551201,43687
can_24,5,30,100000,24,92,10,0.119501932932,34.3864173651,22021
lshp1561,5,30,25000,1561,6121,150,0.0414144565401,148.882094934,2331
lshp_577,5,30,5000,577,2233,94,0.196521181395,85.597945708,41306
fs_760_3,5,30,25000,760,3301,32,4.23771211579,344.918523183,12375
gemat12,5,30,5000,4929,23691,35,16.0734594848,1804.46302069,55416
jpwh_991,5,30,25000,991,3529,37,2.13433926867,302.221705632,28736
cegb3306,5,30,5000,3306,39153,102,2.80642226694,1092.55122851,52477
can_73,5,30,50000,73,225,55,0.0385110023117,16.4265380817,20809
bcsstk04,5,30,50000,132,1890,82,0.0343773953052,102.466153587,None
dwt_59,5,30,50000,59,163,22,0.0889152944812,27.4842163052,49174
bcsstk18,5,30,2500,11948,80519,310,0.850726337865,786.782296651,None
bp_600,5,30,25000,822,2334,10,18.4827045532,574.029850746,32965
bcsstm20,5,30,1250000,485,485,1,0.694056127157,692.54055289,11750
bcsstk19,5,30,5000,817,3835,345,0.0261124294071,43.5756676558,None
west0989,5,30,25000,989,3019,17,5.70441311489,640.086206897,10520
bcsstk16,5,30,100,4884,147631,690,9.77585285967,753.576124567,None
bcsstk26,5,30,5000,1922,16129,164,1.34561561219,350.327199938,None
fs_680_1,5,30,250000,680,1752,44,0.16130489305,143.028862387,None
bcsstm24,5,30,125000,3562,3562,1,2.74437939588,1564.84301781,7415
jgl011,5,30,100000,11,59,10,0.0288172285584,25.0938086304,4609
bcsstk30,5,30,5,28924,1036208,5513,1.13686837722e-13,681.164,14235
ash85,5,30,50000,85,304,43,0.0561221076281,27.2367461723,23571
shl_0,5,30,1250000,663,852,3,1.96255059707,552.024265735,9203
fs_680_3,5,30,250000,680,1927,44,0.359295849651,143.218121108,None
dwt_869,5,30,5000,869,4077,149,0.138844317923,101.575571668,19712
bcsstk07,5,30,5000,420,4140,88,0.494260100847,185.844892812,None
plskz362,5,30,250000,362,1242,3,15.9297427619,1008.23566677,57506
cegb2919,5,30,100,2919,162261,699,11.8203302882,946.819430815,58532
bcsstm01,5,30,500000,48,48,1,3.84629938629,91.4517972818,39984
lnsp_131,5,30,50000,131,382,14,1.01543530847,100.391203214,299
watt_1,5,30,25000,1856,6608,42,0.535127697116,527.260350269,1571
gre_115,5,30,250000,115,319,6,1.66069733707,168.913099647,21090
mcfe,5,30,1000,765,10054,568,0.22011843687,79.6773307703,None
bcsstm19,5,30,1250000,817,817,1,2.17990387774,986.714975845,26420
bcsstm06,5,30,1250000,420,420,1,8.51933123419,732.524068648,46245
1138_bus,5,30,25000,1138,2596,21,2.10934082045,352.726218097,11204
man_5976,5,30,100,5976,115558,4181,0.289337216606,121.216798277,36353
bcsstk28,5,30,100,4410,111717,918,4.44920728304,463.052854123,None
gre_185,5,30,250000,185,680,12,1.39151513635,198.198502125,20375
bcsstm10,5,30,1000,1086,11589,230,0.650541024165,195.793205318,None
bcsstk14,5,30,1000,1806,32630,392,1.14840661198,441.163383546,None
can_715,5,30,5000,715,3690,188,0.182856736631,105.581370789,33232
bcspwr03,5,30,250000,118,297,7,0.911286038777,132.570834416,5162
bcspwr06,5,30,25000,1454,3377,14,3.77252322419,662.610435073,2403
jagmesh6,5,30,5000,1377,5185,156,0.184843294961,123.405909798,41735
dwt_198,5,30,50000,198,795,22,0.58700738503,128.944605694,20990
lshp2233,5,30,25000,2233,8785,178,0.378385873441,239.675577688,9896
bcsstm21,5,30,125000,3600,3600,1,2.2714973066,1584.69303909,53790
dwt_1007,5,30,5000,1007,4791,120,0.29041341186,151.608910891,21760
jagmesh3,5,30,5000,1089,4225,140,0.139961359964,110.271646859,28386
bp_1200,5,30,25000,822,2702,12,12.0102778825,577.56302521,19809
dwt_607,5,30,5000,607,2869,127,0.236533960087,86.8385422543,41670
impcol_c,5,30,50000,137,339,16,0.687207681693,70.0051759834,24786
bcspwr04,5,30,250000,274,943,16,1.10171913207,243.480012083,29014
bcsstm26,5,30,1250000,1922,1922,1,4.43148198715,1366.01406288,4745
dwt_245,5,30,50000,245,853,65,0.501063128518,48.9884877613,58215
nos2,5,30,5000,957,2547,319,0.0164134863301,28.8883199106,None
nos1,5,30,50000,237,627,79,0.0813451100813,30.235462005,None
bcsstk24,5,30,500,3562,81736,856,0.964728495099,396.996027805,None
bcsstk22,5,30,50000,138,417,26,0.602173423528,76.1654629022,None
can_292,5,30,50000,292,1416,45,0.301029728013,109.716062892,18890
bcsstm09,5,30,1250000,1083,1083,1,0.660975489383,1106.90923957,59199
bcsstk13,5,30,1000,2003,42943,577,0.499543471481,315.073244022,None
fs_680_2,5,30,250000,680,1902,44,0.156331362234,139.266990811,None
plat362,5,30,5000,362,3074,37,2.33169952058,336.004645761,56622
lnsp3937,5,30,5000,3937,16508,113,0.797956804281,482.292127377,None
plsk1919,5,30,125000,1919,6750,3,10.1160067993,3227.94336257,14489
nos5,5,30,25000,468,2820,40,3.42746116046,330.35258048,None
saylr1,5,30,50000,238,683,30,0.6157410545,84.7016419704,None
mahindas,5,30,25000,1258,3231,16,3.75900990901,602.036094401,56053
bcsstk29,5,30,500,13992,316740,1115,1.18510696299,856.829875519,61953
gent113,5,30,250000,113,456,6,2.22437248233,248.393782383,6049
bcsstk03,5,30,50000,112,376,52,0.0825869012601,28.4166592665,None
west0132,5,30,250000,132,320,7,0.780052031478,141.017099711,54501
dwt_87,5,30,50000,87,314,23,0.189375097619,48.1430944471,12303
bcsstm08,5,30,1250000,1074,1074,1,0.656575111906,1109.71812746,53814
gre_512,5,30,250000,512,1744,43,0.0712614737454,148.063630212,24808
west0381,5,30,250000,381,1306,8,7.54784420375,518.194487457,11076
bcsstm11,5,30,1250000,1473,1473,1,0.59001401625,1366.08136515,17094
bcsstk32,5,30,25,44609,1029655,2951,6.45627622116,985.023305085,None
dwt_193,5,30,50000,193,1843,40,0.102248557597,180.728501949,42739
impcol_e,5,30,250000,225,1043,19,1.08709391657,192.538487005,37556
dwt_310,5,30,50000,310,1379,90,0.0771445521514,60.8642323184,379
fs_541_2,5,30,25000,541,2197,25,1.58690981179,303.131228365,6640
saylr3,5,30,25000,1000,2375,28,0.400694445509,275.276499951,54312
bcsstk01,5,30,50000,48,224,13,0.109230458054,66.8002672011,None
bcsstk10,5,30,1000,1086,11578,230,0.887637624742,197.937219731,None
dwt_162,5,30,50000,162,672,51,0.0335954486665,51.6307513104,53057
mbeause,5,30,1000,496,26426,127,7.33134089752,824.93697479,None
steam3,5,30,250000,80,217,6,0.522440050982,118.62210705,26426
pores_3,5,30,250000,532,1798,46,0.139598820595,137.699613506,None
bcsstk17,5,30,100,10974,219812,1332,2.77234715727,588.266239707,None
bcsstm03,5,30,250000,112,112,1,2.47415242725,216.94214876,53360
shl_200,5,30,1250000,663,889,3,2.21466187649,587.41096641,40429
dwt_758,5,30,5000,758,3376,204,0.0932375742081,72.101042502,20992
west2021,5,30,25000,2021,6371,16,3.44345612843,1063.87271765,25733
gre_343,5,30,50000,343,1141,37,0.16579437742,108.716779427,43711
bp_200,5,30,250000,822,1994,10,4.28913159433,499.421600589,23906
dwt_209,5,30,50000,209,976,35,0.261989671598,102.916863486,51262
dwt_66,5,30,50000,66,193,22,0.0499841167084,32.3799244468,3858
impcol_a,5,30,250000,207,366,7,1.49773507446,151.70487382,55587
bcsstk25,5,30,500,15439,133840,880,0.951182869314,511.230239157,None
rgg010,5,30,100000,10,55,10,0.113643209358,24.7422680412,2561
dwt_512,5,30,25000,512,2007,39,0.462851172228,176.749663526,18661
dwt_1005,5,30,25000,1005,4813,55,1.0731873595,305.824898307,55559
dwt_918,5,30,5000,918,4151,278,0.0813172466109,58.0564000419,53977
lshp3025,5,30,5000,3025,11929,206,0.221602091702,202.708225221,45140
zenios,5,30,25000,2873,3530,27,0.227876451552,309.628278446,1168
lns_511,5,30,250000,511,1885,21,0.905422452359,387.631629028,31483
nos4,5,30,50000,100,347,32,0.229691757299,41.3495452014,15401
bcspwr01,5,30,100000,39,85,12,0.554985880113,31.6578057032,32273
west1505,5,30,25000,1505,4695,13,9.29606898496,1027.94194333,51129
lshp_265,5,30,50000,265,1009,66,0.0597453872318,62.2661614966,32295
orsirr_2,5,30,25000,886,3428,27,2.45769308055,416.317991632,None
orsreg_1,5,30,25000,2205,8169,45,1.1200432403,595.257483012,None
lock3491,5,30,500,3491,82005,1322,0.325792201222,257.159564242,22089
can_256,5,30,50000,256,1586,73,0.149748923977,87.0309204505,55385
bcsstk02,5,30,5000,66,2211,66,0.805576015977,151.847548222,None
ibm32,5,30,100000,32,77,7,0.334164492149,35.2363531337,54027
sherman4,5,30,25000,1104,2445,22,0.737122051808,336.194648354,3226
orani678,5,30,2500,2529,54911,96,3.30168211259,1345.19809428,50695
lap_25,5,30,100000,25,97,13,0.0881829012377,29.1764976693,43546
can_1054,5,30,25000,1054,6625,87,1.31763465912,279.587969189,55834
bcsstm13,5,30,5000,2003,11973,161,0.179472325511,280.648874488,4478
west0156,5,30,250000,156,325,5,5.69914550536,245.445511759,19050
jagmesh5,5,30,25000,1180,4465,116,0.117358376896,154.55488194,49082
dwt_503,5,30,5000,503,3265,58,1.20138576434,232.822559876,37077
nnc666,5,30,25000,666,2284,7,27.3516640894,952.63671875,58531
bcsstk33,5,30,100,8738,300321,1058,5.94699055032,861.996116505,None
blckhole,5,30,25000,2132,8502,151,1.16810837009,202.825814195,52793
lund_b,5,30,50000,147,1294,55,0.454961091786,98.6129814166,None
bcsstm04,5,30,250000,132,132,1,1.58734913233,325.336838646,27780
bcsstm22,5,30,250000,138,138,1,3.28507532935,255.618671277,40074
gre_216a,5,30,50000,216,696,31,0.407608424257,78.1187724193,38283
lock_700,5,30,1000,700,11442,254,1.39071581727,260.070339977,2870
str_0,5,30,250000,363,1107,10,1.5755525405,364.092947625,59183
bcsstk05,5,30,50000,153,1288,59,0.167218062099,95.8187234716,None
impcol_b,5,30,50000,59,168,13,0.0754101001533,46.5337663792,52788
dwt_361,5,30,50000,361,1657,61,0.146606520749,100.194530525,10045
lock2232,5,30,5000,2232,41304,144,1.84237666837,935.62005277,130
bcsstk31,5,30,500,35588,608502,1996,0.513854813675,863.650275355,None
lns_3937,5,30,5000,3937,16522,66,3.51061045585,996.360109539,None
plat1919,5,30,5000,1919,17159,80,3.4974333313,736.229359188,46994
lns_131,5,30,250000,131,385,11,0.672300649052,114.565404475,43069
662_bus,5,30,250000,662,1568,12,5.45606195268,474.321940745,34278
arc130,5,30,50000,130,697,16,1.41879789757,170.995670996,64318
fs_183_6,5,30,250000,183,601,8,1.69740726673,248.714527467,50078
bcspwr07,5,30,25000,1612,3718,14,5.58353852505,711.86440678,19089
bcsstm02,5,30,500000,66,66,1,3.33655234658,121.532040265,43842
can_268,5,30,50000,268,1675,57,0.570798792797,110.423732862,36663
bcsstm05,5,30,1250000,153,153,1,3.32080652741,255.545163014,13209
lshp1882,5,30,25000,1882,7393,164,0.108741189529,165.255105526,24345
dwt_221,5,30,50000,221,925,89,0.361184074679,41.7628057222,37265
bcsstk23,5,30,5000,3134,24156,125,2.07174625897,611.56032849,None
west0167,5,30,250000,167,343,6,2.99236923446,218.091662931,53295
bp_400,5,30,25000,822,2185,9,7.72614965002,664.253619571,13204
sherman1,5,30,25000,1000,2375,28,0.36504630936,268.701633706,54312
can_61,5,30,50000,61,309,26,0.0410625200894,49.9372422449,53520
gre_1107,5,30,25000,1107,4591,26,2.40253325096,573.237103644,14249
jagmesh8,5,30,25000,1141,4303,108,0.150533548468,144.108259762,64717
fs_760_2,5,30,25000,760,3294,32,3.86847764348,344.091946784,59190
psmigr_2,5,30,100,3140,278874,1638,4.82676111597,892.60944206,14803
dwt_592,5,30,5000,592,2848,62,0.977832259858,168.523002421,56147
sherman3,5,30,5000,5005,12519,50,2.56781308914,685.90504451,None
can_1072,5,30,25000,1072,6758,92,1.19378816418,263.057019645,54198
str_400,5,30,250000,363,1863,9,2.75567598179,593.414737436,61582
eris1176,5,30,5000,1176,9864,134,1.51382028149,290.844481605,55579
young3c,5,30,25000,841,2417,62,0.356119756097,132.511061947,None
steam1,5,30,250000,240,1252,6,4.7229631404,632.779309831,19560
can_161,5,30,50000,161,769,113,0.536510992742,31.954887218,1363
685_bus,5,30,250000,685,1967,31,0.559571301459,220.58424159,None
fs_541_3,5,30,25000,541,2197,25,1.45561074944,304.280299042,17949
curtis54,5,30,50000,54,175,39,0.0188221646939,17.4899550934,45848
jagmesh1,5,30,5000,936,3600,122,0.315955463749,108.198986642,61630
bcsstm25,5,30,25000,15439,15439,1,5.10506154652,1856.24398846,10379
bcsstk11,5,30,1000,1473,17857,195,1.69134878089,340.819508958,None
bcsstm27,5,30,1000,1224,28675,462,1.88274214182,290.056847545,None
lnsp_511,5,30,250000,511,1877,29,0.706204372953,242.858283991,None
lund_a,5,30,50000,147,1298,55,0.12630103825,101.652000664,None
bcsstk08,5,30,25000,1074,7017,78,0.909413112699,329.357549471,None
sstmodel,5,30,5000,3345,13047,313,0.0736809365967,150.026379424,27649
cegb3024,5,30,1000,3024,41450,458,0.631526820153,338.075620767,1070
bcspwr09,5,30,125000,1723,4117,11,4.12263085642,821.017855341,28530
can_634,5,30,5000,634,3931,174,0.532408105218,127.17888563,12601
dwt_346,5,30,50000,346,1786,65,1.26780914711,103.874637759,63708
dwt_307,5,30,50000,307,1415,220,0.00588867992635,26.5160273253,2205
mcca,5,30,50000,180,1212,77,0.395038132688,71.6276892303,None
hor_131,5,30,5000,434,2269,46,0.839169786163,183.32340679,41250
dwt_492,5,30,50000,492,1824,117,0.0571258792935,61.6382172571,31641
pores_2,5,30,25000,1224,5608,53,0.776585174718,366.975172616,None
west0655,5,30,25000,655,2892,19,11.9839608777,511.263955343,1962
lshp3466,5,30,5000,3466,13681,220,0.234509495478,241.195074356,60754
dwt_878,5,30,5000,878,4163,101,0.550822954953,206.468305304,39870
bp_1400,5,30,25000,822,2726,10,13.894765246,704.218211316,17719
mbeaflw,5,30,1000,496,30309,214,4.1693286399,752.151793161,None
lock1074,5,30,1000,1074,26349,216,4.03118363192,647.187630589,31575
mbeacxc,5,30,1000,496,30309,214,4.48453844048,757.840336134,29757
pores_1,5,30,50000,30,121,13,0.076899403153,36.476256022,None
bcsstk21,5,30,5000,3600,15100,49,3.68185132837,935.74108818,None
lshp_406,5,30,50000,406,1561,80,0.0783140926373,70.5540065462,23589
jgl009,5,30,100000,9,40,9,0.0281023289333,19.1048524531,2561
nnc261,5,30,250000,261,865,5,3.73226493968,513.971823101,51490
